Date,AAPL,MSFT,GOOG,AMZN,TSLA,BRKB,UNH,JNJ,V,META,XOM,WMT,LLY,JPM,NVDA,PG,HD,CVX,MA,PFE,BAC,KO,ABBV,PEP,MRK,COST,TMO,DHR,AVGO,DIS,ABT,MCD,TMUS,CSCO,ORCL,VZ,NEE,WFC,BMY,CRM,TXN,UPS,SCHW,MS,ADBE,NKE,CMCSA,COP,PM,QCOM,GSPC
2012-1,16.3028564453125,29.530000686645508,14.448593139648438,9.722000122070312,1.937999963760376,78.37000274658203,51.790000915527344,65.91000366210938,25.15999984741211,,83.73999786376953,61.36000061035156,39.7400016784668,37.29999923706055,3.692500114440918,63.040000915527344,44.38999938964844,103.12000274658203,35.55699920654297,20.303604125976562,7.130000114440918,33.76499938964844,,65.66999816894531,36.51717758178711,82.2699966430664,52.900001525878906,39.810462951660156,33.939998626708984,38.900001525878906,25.981170654296875,99.05000305175781,17.68000030517578,19.649999618530273,28.209999084472656,37.65999984741211,14.962499618530273,29.209999084472656,32.2400016784668,29.200000762939453,32.380001068115234,75.6500015258789,11.649999618530273,18.649999618530273,30.950000762939453,25.997499465942383,13.289999961853027,51.99761199951172,74.7699966430664,58.81999969482422,1312.4100341796875
2012-2,19.37285614013672,31.739999771118164,15.39853286743164,8.98449993133545,2.2273330688476562,78.44999694824219,55.75,65.08000183105469,29.092500686645508,,86.5,59.08000183105469,39.2400016784668,39.2400016784668,3.7874999046325684,67.62000274658203,47.56999969482422,109.12000274658203,42.0,20.04743766784668,7.96999979019165,34.93000030517578,,62.939998626708984,36.421756744384766,86.05999755859375,56.619998931884766,40.053070068359375,37.61000061035156,41.9900016784668,27.16147804260254,99.27999877929688,20.600000381469727,19.8799991607666,29.25,38.11000061035156,14.8774995803833,31.290000915527344,32.16999816894531,35.790000915527344,33.349998474121094,76.98999786376953,13.880000114440918,18.540000915527344,32.88999938964844,26.979999542236328,14.704999923706055,58.35533142089844,83.5199966430664,62.18000030517578,1365.6800537109375
2012-3,21.412500381469727,32.2599983215332,15.971136093139648,10.125499725341797,2.4826669692993164,81.1500015258789,58.939998626708984,65.95999908447266,29.5,,86.7300033569336,61.20000076293945,40.27000045776367,45.97999954223633,3.8499999046325684,67.20999908447266,50.310001373291016,107.20999908447266,42.05400085449219,21.489564895629883,9.569999694824219,37.005001068115234,,66.3499984741211,36.64122009277344,90.80000305175781,56.380001068115234,42.45640563964844,38.970001220703125,43.779998779296875,29.40694236755371,98.0999984741211,18.040000915527344,21.149999618530273,29.15999984741211,38.22999954223633,15.270000457763672,34.13999938964844,33.75,38.627498626708984,33.61000061035156,80.72000122070312,14.369999885559082,19.639999389648438,34.310001373291016,27.110000610351562,15.005000114440918,57.94368362426758,88.61000061035156,68.05999755859375,1408.469970703125
2012-4,20.856428146362305,32.02000045776367,15.064783096313477,11.595000267028809,2.208667039871216,80.44999694824219,56.150001525878906,65.0999984741211,30.7450008392334,,86.33999633789062,58.90999984741211,41.38999938964844,42.97999954223633,3.25,63.63999938964844,51.790000915527344,106.55999755859375,45.22700119018555,21.726755142211914,8.109999656677246,38.15999984741211,,66.0,37.4427490234375,88.18000030517578,55.650001525878906,41.10689926147461,34.47999954223633,43.11000061035156,29.77638816833496,97.44999694824219,14.600000381469727,20.15999984741211,29.399999618530273,40.380001068115234,16.087499618530273,33.41999816894531,33.369998931884766,38.932498931884766,31.940000534057617,78.13999938964844,14.279999732971191,17.280000686645508,33.54999923706055,27.967500686645508,15.175000190734863,54.604736328125,89.51000213623047,63.83000183105469,1397.9100341796875
2012-5,20.633214950561523,29.190000534057617,14.467272758483887,10.645500183105469,1.9666670560836792,79.36000061035156,55.77000045776367,62.43000030517578,28.799999237060547,29.600000381469727,78.62999725341797,65.81999969482422,40.95000076293945,33.150001525878906,3.1075000762939453,62.290000915527344,49.34000015258789,98.30999755859375,40.6510009765625,20.74952507019043,7.349999904632568,37.3650016784668,,67.8499984741211,35.85877990722656,86.38999938964844,50.47999954223633,39.40106201171875,33.099998474121094,45.709999084472656,29.646841049194336,89.33999633789062,12.800000190734863,16.329999923706055,26.469999313354492,41.63999938964844,16.334999084472656,32.04999923706055,33.34000015258789,34.654998779296875,28.479999542236328,74.94000244140625,12.460000038146973,13.359999656677246,31.049999237060547,27.045000076293945,14.454999923706055,52.15999984741211,84.51000213623047,57.310001373291016,1310.3299560546875
2012-6,20.85714340209961,30.59000015258789,14.447596549987793,11.417499542236328,2.0859999656677246,83.33000183105469,58.5,67.55999755859375,30.907499313354492,31.100000381469727,85.56999969482422,69.72000122070312,42.90999984741211,35.72999954223633,3.4549999237060547,61.25,52.9900016784668,105.5,43.01100158691406,21.821632385253906,8.180000305175781,39.095001220703125,,70.66000366210938,39.83778762817383,95.0,51.90999984741211,39.484458923339844,35.900001525878906,48.5,30.932706832885742,88.52999877929688,12.100000381469727,17.170000076293945,29.700000762939453,44.439998626708984,17.202499389648438,33.439998626708984,35.95000076293945,34.564998626708984,28.690000534057617,78.76000213623047,12.930000305175781,14.59000015258789,32.369998931884766,21.94499969482422,15.984999656677246,55.880001068115234,87.26000213623047,55.68000030517578,1362.1600341796875
2012-7,21.812856674194336,29.469999313354492,15.765157699584961,11.664999961853027,1.8279999494552612,84.83999633789062,51.09000015258789,69.22000122070312,32.26750183105469,21.709999084472656,86.8499984741211,74.43000030517578,44.029998779296875,36.0,3.384999990463257,64.54000091552734,52.18000030517578,109.58000183105469,43.65700149536133,22.808349609375,7.340000152587891,40.400001525878906,,72.7300033569336,42.14694595336914,96.18000030517578,55.66999816894531,40.037906646728516,36.900001525878906,49.13999938964844,31.81553840637207,89.36000061035156,17.520000457763672,15.949999809265137,30.200000762939453,45.13999938964844,17.725000381469727,33.810001373291016,35.599998474121094,31.09000015258789,27.239999771118164,75.61000061035156,12.630000114440918,13.65999984741211,30.8799991607666,23.337499618530273,16.274999618530273,54.439998626708984,91.44000244140625,59.68000030517578,1379.3199462890625
2012-8,23.75857162475586,30.81999969482422,17.06329345703125,12.41349983215332,1.901332974433899,84.33999633789062,54.29999923706055,67.43000030517578,32.0625,18.059999465942383,87.30000305175781,72.5999984741211,44.90999984741211,37.13999938964844,3.507499933242798,67.19000244140625,56.75,112.16000366210938,42.290000915527344,22.637571334838867,7.989999771118164,37.400001525878906,,72.43000030517578,41.078243255615234,97.87000274658203,57.349998474121094,40.61410140991211,36.56999969482422,49.470001220703125,31.44609260559082,89.48999786376953,19.459999084472656,19.079999923706055,31.649999618530273,42.939998626708984,16.827499389648438,34.029998779296875,33.0099983215332,36.29499816894531,29.040000915527344,73.80999755859375,13.489999771118164,15.0,31.270000457763672,24.34000015258789,16.764999389648438,56.790000915527344,89.30000305175781,61.459999084472656,1406.5799560546875
2012-9,23.825000762939453,29.760000228881836,18.792062759399414,12.715999603271484,1.9520000219345093,88.19999694824219,55.40999984741211,68.91000366210938,33.56999969482422,21.65999984741211,91.44999694824219,73.80000305175781,47.40999984741211,40.47999954223633,3.3350000381469727,69.36000061035156,60.369998931884766,116.55999755859375,45.14799880981445,23.57685089111328,8.829999923706055,37.93000030517578,,70.7699966430664,43.03435134887695,100.16000366210938,58.83000183105469,41.81197738647461,34.869998931884766,52.279998779296875,32.89508819580078,91.75,23.420000076293945,19.100000381469727,31.459999084472656,45.56999969482422,17.582500457763672,34.529998779296875,33.75,38.17250061035156,27.559999465942383,71.56999969482422,12.789999961853027,16.739999771118164,32.439998626708984,23.727500915527344,17.8700008392334,57.18000030517578,89.94000244140625,62.470001220703125,1440.6700439453125
2012-10,21.261428833007812,28.540000915527344,16.94399070739746,11.644499778747559,1.8753329515457153,86.3499984741211,56.0,70.81999969482422,34.689998626708984,21.110000610351562,91.16999816894531,75.0199966430664,48.630001068115234,41.68000030517578,2.994999885559082,69.23999786376953,61.380001068115234,110.23999786376953,46.09299850463867,23.5958251953125,9.319999694824219,37.18000030517578,,69.23999786376953,43.540077209472656,98.43000030517578,61.060001373291016,39.2191047668457,33.029998779296875,49.119998931884766,31.42690086364746,86.80000305175781,20.420000076293945,17.149999618530273,31.079999923706055,44.63999938964844,17.514999389648438,33.689998626708984,33.25,36.494998931884766,28.09000015258789,73.25,13.579999923706055,17.3799991607666,34.029998779296875,22.844999313354492,18.764999389648438,57.849998474121094,88.55999755859375,58.61000061035156,1412.1600341796875
2012-11,20.902856826782227,26.6200008392334,17.394052505493164,12.602499961853027,2.254667043685913,88.08000183105469,54.38999938964844,69.7300033569336,37.4275016784668,28.0,88.13999938964844,72.0199966430664,49.040000915527344,41.08000183105469,2.992500066757202,69.83000183105469,65.06999969482422,105.69000244140625,48.86800003051758,23.738140106201172,9.859999656677246,37.91999816894531,,70.20999908447266,42.270992279052734,103.91999816894531,63.54999923706055,40.917362213134766,35.099998474121094,49.65999984741211,31.187000274658203,87.04000091552734,21.299999237060547,18.90999984741211,32.18000030517578,44.119998931884766,17.177499771118164,33.0099983215332,32.630001068115234,39.41749954223633,29.469999313354492,73.11000061035156,13.100000381469727,16.8700008392334,34.61000061035156,24.3700008392334,18.600000381469727,56.939998626708984,89.87999725341797,63.619998931884766,1416.1800537109375
2012-12,19.006071090698242,26.709999084472656,17.61846160888672,12.543499946594238,2.257999897003174,89.69999694824219,54.2400016784668,70.0999984741211,37.89500045776367,26.6200008392334,86.55000305175781,68.2300033569336,49.31999969482422,43.970001220703125,3.065000057220459,67.88999938964844,61.849998474121094,108.13999938964844,49.12799835205078,23.795066833496094,11.609999656677246,36.25,,68.43000030517578,39.064884185791016,98.7300033569336,63.779998779296875,42.380592346191406,31.649999618530273,49.790000915527344,31.42690086364746,88.20999908447266,19.8799991607666,19.649999618530273,33.31999969482422,43.27000045776367,17.297500610351562,34.18000030517578,32.59000015258789,42.025001525878906,30.889999389648438,73.7300033569336,14.359999656677246,19.1200008392334,37.68000030517578,25.799999237060547,18.68000030517578,57.9900016784668,83.63999938964844,61.86000061035156,1426.18994140625
2013-1,16.267499923706055,27.450000762939453,18.821701049804688,13.274999618530273,2.500667095184326,96.93000030517578,55.209999084472656,73.91999816894531,39.477500915527344,30.979999542236328,89.97000122070312,69.94999694824219,53.689998626708984,47.04999923706055,3.065000057220459,75.16000366210938,66.91999816894531,115.1500015258789,51.84000015258789,25.882352828979492,11.319999694824219,37.2400016784668,36.689998626708984,72.8499984741211,41.26908493041992,102.33999633789062,72.13999938964844,45.435935974121094,35.77000045776367,53.880001068115234,33.880001068115234,95.29000091552734,20.059999465942383,20.56999969482422,35.5099983215332,43.61000061035156,18.012500762939453,34.83000183105469,36.13999938964844,43.032501220703125,33.08000183105469,79.29000091552734,16.530000686645508,22.850000381469727,37.83000183105469,27.024999618530273,19.040000915527344,58.0,88.16000366210938,66.0199966430664,1498.1099853515625
